"","sample.PCR","sample","taxon","taxonomic_level","SampleCode","Sample_label","Sample_rep","Sample_date","Extraction_date","counts_minus_controls"
"685","e00322-B","e00322","Clupeidae","family","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",7203
"686","e00322-B","e00322","Cymatogaster_aggregata","species","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",0
"687","e00322-B","e00322","Pholis","genus","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",660
"688","e00322-B","e00322","Gasterosteus","genus","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",597
"689","e00322-B","e00322","Cottidae","family","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",2022
"690","e00322-B","e00322","Anoplarchus","genus","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",835
"691","e00322-B","e00322","Stichaeidae","family","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",0
"692","e00322-B","e00322","Clinocottus_acuticeps","species","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",1086
"693","e00322-B","e00322","Oligocottus","genus","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",23
"694","e00322-C","e00322","Clupeidae","family","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",7704
"695","e00322-C","e00322","Cymatogaster_aggregata","species","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",215
"696","e00322-C","e00322","Pholis","genus","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",402
"697","e00322-C","e00322","Gasterosteus","genus","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",824
"698","e00322-C","e00322","Cottidae","family","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",4191
"699","e00322-C","e00322","Syngnathus_leptorhynchus","species","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",0
"700","e00322-C","e00322","Clinocottus_acuticeps","species","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",703
"701","e00322-C","e00322","Anoplarchus","genus","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",277
"702","e00322-C","e00322","Gasterosteus_aculeatus","species","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",390
"703","e00322-C","e00322","Oligocottus","genus","2021_MOIR_A_1","Moira sound eel","1","6/22/21","11/18/21",57
"704","e00323-A","e00323","Clupeidae","family","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",1921
"705","e00323-A","e00323","Cymatogaster_aggregata","species","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",0
"706","e00323-A","e00323","Pholis","genus","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",96
"707","e00323-A","e00323","Cottidae","family","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",1515
"708","e00323-B","e00323","Clupeidae","family","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",3352
"709","e00323-B","e00323","Cymatogaster_aggregata","species","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",0
"710","e00323-B","e00323","Gasterosteus","genus","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",2871
"711","e00323-B","e00323","Cottidae","family","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",2294
"712","e00323-B","e00323","Homo_sapiens","species","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",16
"713","e00323-B","e00323","Sus","genus","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",9
"714","e00323-C","e00323","Clupeidae","family","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",6312
"715","e00323-C","e00323","Cymatogaster_aggregata","species","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",0
"716","e00323-C","e00323","Gasterosteus","genus","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",1792
"717","e00323-C","e00323","Gasterosteus_aculeatus","species","2021_MOIR_A_2","Moira sound eel","2","6/22/21","11/18/21",118
"718","e00324-A","e00324","Clupeidae","family","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",3287
"719","e00324-A","e00324","Cymatogaster_aggregata","species","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",80
"720","e00324-A","e00324","Gasterosteus","genus","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",414
"721","e00324-A","e00324","Cottidae","family","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",1151
"722","e00324-A","e00324","Anoplarchus","genus","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",155
"723","e00324-A","e00324","Clinocottus_acuticeps","species","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",89
"724","e00324-A","e00324","Homo_sapiens","species","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",1
"725","e00324-A","e00324","Pleuronectidae","family","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",1
"726","e00324-B","e00324","Clupeidae","family","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",7796
"727","e00324-B","e00324","Cymatogaster_aggregata","species","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",0
"728","e00324-B","e00324","Pholis","genus","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",78
"729","e00324-B","e00324","Gasterosteus","genus","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",1578
"730","e00324-B","e00324","Cottidae","family","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",2150
"731","e00324-B","e00324","Anoplarchus","genus","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",249
"732","e00324-B","e00324","Clinocottus_acuticeps","species","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",482
"733","e00324-B","e00324","Gasterosteus_aculeatus","species","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",13
"734","e00324-B","e00324","Homo_sapiens","species","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",4
"735","e00324-C","e00324","Clupeidae","family","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",6924
"736","e00324-C","e00324","Cymatogaster_aggregata","species","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",228
"737","e00324-C","e00324","Gasterosteus","genus","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",1312
"738","e00324-C","e00324","Cottidae","family","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",3520
"739","e00324-C","e00324","Anoplarchus","genus","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",731
"740","e00324-C","e00324","Clinocottus_acuticeps","species","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",571
"741","e00324-C","e00324","Gasterosteus_aculeatus","species","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",516
"742","e00324-C","e00324","Oligocottus","genus","2021_MOIR_A_3","Moira sound eel","3","6/22/21","11/18/21",2
"743","e00326-A","e00326","Clupeidae","family","2021_MOIR_B_1","Moira sound kelp","1","6/23/21","11/18/21",710
"744","e00326-B","e00326","Homo_sapiens","species","2021_MOIR_B_1","Moira sound kelp","1","6/23/21","11/18/21",101
"745","e00326-C","e00326","Ammodytidae","family","2021_MOIR_B_1","Moira sound kelp","1","6/23/21","11/18/21",1
"746","e00327-A","e00327","Oncorhynchus","genus","2021_MOIR_B_2","Moira sound kelp","2","6/23/21","11/18/21",1
"747","e00327-A","e00327","Clupeidae","family","2021_MOIR_B_2","Moira sound kelp","2","6/23/21","11/18/21",764
"748","e00327-B","e00327","Homo_sapiens","species","2021_MOIR_B_2","Moira sound kelp","2","6/23/21","11/18/21",7
"749","e00328-A","e00328","Clupeidae","family","2021_MOIR_B_3","Moira sound kelp","3","6/23/21","11/18/21",228
"750","e00328-A","e00328","Cymatogaster_aggregata","species","2021_MOIR_B_3","Moira sound kelp","3","6/23/21","11/18/21",390
"751","e00328-A","e00328","Pholis","genus","2021_MOIR_B_3","Moira sound kelp","3","6/23/21","11/18/21",381
"752","e00328-A","e00328","Anoplarchus","genus","2021_MOIR_B_3","Moira sound kelp","3","6/23/21","11/18/21",1
"753","e00328-A","e00328","Bos","genus","2021_MOIR_B_3","Moira sound kelp","3","6/23/21","11/18/21",1
"754","e00328-B","e00328","Clupeidae","family","2021_MOIR_B_3","Moira sound kelp","3","6/23/21","11/18/21",877
"755","e00328-B","e00328","Stichaeidae","family","2021_MOIR_B_3","Moira sound kelp","3","6/23/21","11/18/21",504
"756","e00328-C","e00328","Clupeidae","family","2021_MOIR_B_3","Moira sound kelp","3","6/23/21","11/18/21",2763
"757","e00328-C","e00328","Pholis","genus","2021_MOIR_B_3","Moira sound kelp","3","6/23/21","11/18/21",1
"758","e00328-C","e00328","Homo_sapiens","species","2021_MOIR_B_3","Moira sound kelp","3","6/23/21","11/18/21",3
"759","e00330-A","e00330","Clupeidae","family","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",2568
"760","e00330-A","e00330","Cymatogaster_aggregata","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",2330
"761","e00330-A","e00330","Anoplarchus","genus","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",494
"762","e00330-A","e00330","Syngnathus_leptorhynchus","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",844
"763","e00330-A","e00330","Artedius_fenestralis","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",1731
"764","e00330-A","e00330","Gadidae","family","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",396
"765","e00330-A","e00330","Hexagrammos","genus","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",87
"766","e00330-A","e00330","Hexagrammos_decagrammus","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",258
"767","e00330-A","e00330","Oligocottus","genus","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",37
"768","e00330-B","e00330","Clupeidae","family","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",7138
"769","e00330-B","e00330","Cymatogaster_aggregata","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",4577
"770","e00330-B","e00330","Pholis","genus","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",580
"771","e00330-B","e00330","Syngnathus_leptorhynchus","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",3403
"772","e00330-B","e00330","Artedius_fenestralis","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",1523
"773","e00330-B","e00330","Clinocottus_acuticeps","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",711
"774","e00330-B","e00330","Anoplarchus","genus","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",645
"775","e00330-C","e00330","Clupeidae","family","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",9035
"776","e00330-C","e00330","Cymatogaster_aggregata","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",3247
"777","e00330-C","e00330","Pholis","genus","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",1405
"778","e00330-C","e00330","Syngnathus_leptorhynchus","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",2855
"779","e00330-C","e00330","Artedius_fenestralis","species","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",3873
"780","e00330-C","e00330","Oligocottus","genus","2021_NICH_A_1","Nichols bay eel","1","6/26/21","11/18/21",6
"781","e00331-A","e00331","Clupeidae","family","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",2005
"782","e00331-A","e00331","Syngnathus_leptorhynchus","species","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",2131
"783","e00331-A","e00331","Megaptera_novaeangliae","species","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",3
"784","e00331-B","e00331","Clupeidae","family","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",4968
"785","e00331-B","e00331","Cymatogaster_aggregata","species","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",1177
"786","e00331-B","e00331","Pholis","genus","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",1388
"787","e00331-B","e00331","Hexagrammos","genus","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",1681
"788","e00331-B","e00331","Oncorhynchus","genus","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",1866
"789","e00331-B","e00331","Embiotocidae","family","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",1316
"790","e00331-C","e00331","Clupeidae","family","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",4362
"791","e00331-C","e00331","Cymatogaster_aggregata","species","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",5491
"792","e00331-C","e00331","Pholis","genus","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",7416
"793","e00331-C","e00331","Ammodytidae","family","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",1
"794","e00331-C","e00331","Syngnathus_leptorhynchus","species","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",3966
"795","e00331-C","e00331","Hexagrammos","genus","2021_NICH_A_2","Nichols bay eel","2","6/26/21","11/18/21",826
"796","e00334-A","e00334","Clupeidae","family","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",2589
"797","e00334-A","e00334","Cymatogaster_aggregata","species","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",0
"798","e00334-A","e00334","Pholis","genus","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",1207
"799","e00334-A","e00334","Sebastidae","family","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",381
"800","e00334-A","e00334","Artedius_fenestralis","species","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",292
"801","e00334-A","e00334","Oligocottus","genus","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",145
"802","e00334-A","e00334","Artedius_lateralis","species","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",10
"803","e00334-B","e00334","Clupeidae","family","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",8791
"804","e00334-B","e00334","Cymatogaster_aggregata","species","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",69
"805","e00334-B","e00334","Pholis","genus","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",2226
"806","e00334-B","e00334","Hemilepidotus","genus","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",1919
"807","e00334-B","e00334","Anoplarchus","genus","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",1893
"808","e00334-C","e00334","Clupeidae","family","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",8808
"809","e00334-C","e00334","Pholis","genus","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",2571
"810","e00334-C","e00334","Hemilepidotus","genus","2021_NICH_B_1","Nichols bay kelp","1","6/25/21","11/18/21",1181
"811","e00335-A","e00335","Clupeidae","family","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",1813
"812","e00335-A","e00335","Salmonidae","family","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",453
"813","e00335-A","e00335","Cymatogaster_aggregata","species","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",0
"814","e00335-A","e00335","Pholis","genus","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",1167
"815","e00335-A","e00335","Anoplarchus","genus","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",800
"816","e00335-A","e00335","Stichaeidae","family","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",665
"817","e00335-A","e00335","Artedius_lateralis","species","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",210
"818","e00335-B","e00335","Clupeidae","family","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",6254
"819","e00335-B","e00335","Pholis","genus","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",958
"820","e00335-B","e00335","Anoplarchus","genus","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",3882
"821","e00335-B","e00335","Stichaeidae","family","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",29
"822","e00335-C","e00335","Clupeidae","family","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",4623
"823","e00335-C","e00335","Salmonidae","family","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",1230
"824","e00335-C","e00335","Pholis","genus","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",6744
"825","e00335-C","e00335","Anoplarchus","genus","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",2379
"826","e00335-C","e00335","Sebastidae","family","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",3048
"827","e00335-C","e00335","Artedius_fenestralis","species","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",2052
"828","e00335-C","e00335","Homo_sapiens","species","2021_NICH_B_2","Nichols bay kelp","2","6/25/21","11/18/21",0
"829","e00337-A","e00337","Clupeidae","family","2021_NICH_B_3","Nichols bay kelp","3","6/25/21","11/22/21",1
"830","e00337-A","e00337","Cymatogaster_aggregata","species","2021_NICH_B_3","Nichols bay kelp","3","6/25/21","11/22/21",0
"831","e00337-B","e00337","Cymatogaster_aggregata","species","2021_NICH_B_3","Nichols bay kelp","3","6/25/21","11/22/21",0
"832","e00337-C","e00337","Syngnathus_leptorhynchus","species","2021_NICH_B_3","Nichols bay kelp","3","6/25/21","11/22/21",0
"833","e00339-A","e00339","Clupeidae","family","2021_TAHB_A_1","Tah bay eel","1","6/27/21","11/22/21",34
"834","e00339-A","e00339","Citharichthys_stigmaeus","species","2021_TAHB_A_1","Tah bay eel","1","6/27/21","11/22/21",1026
"835","e00339-B","e00339","Clupeidae","family","2021_TAHB_A_1","Tah bay eel","1","6/27/21","11/22/21",13
"836","e00339-B","e00339","Cymatogaster_aggregata","species","2021_TAHB_A_1","Tah bay eel","1","6/27/21","11/22/21",4
"837","e00339-B","e00339","Citharichthys_stigmaeus","species","2021_TAHB_A_1","Tah bay eel","1","6/27/21","11/22/21",930
"838","e00340-A","e00340","Clupeidae","family","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",4386
"839","e00340-A","e00340","Cymatogaster_aggregata","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",379
"840","e00340-A","e00340","Pholis","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",608
"841","e00340-A","e00340","Gasterosteus","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",1525
"842","e00340-A","e00340","Cottidae","family","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",458
"843","e00340-A","e00340","Anoplarchus","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",1374
"844","e00340-A","e00340","Citharichthys_stigmaeus","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",404
"845","e00340-A","e00340","Syngnathus_leptorhynchus","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",380
"846","e00340-A","e00340","Artedius_fenestralis","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",439
"847","e00340-A","e00340","Hexagrammos","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",278
"848","e00340-A","e00340","Enophrys_bison","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",44
"849","e00340-A","e00340","Oligocottus","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",1
"850","e00340-A","e00340","Stichaeidae","family","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",111
"851","e00340-B","e00340","Clupeidae","family","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",9370
"852","e00340-B","e00340","Cymatogaster_aggregata","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",241
"853","e00340-B","e00340","Pholis","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",2174
"854","e00340-B","e00340","Gasterosteus","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",4117
"855","e00340-B","e00340","Anoplarchus","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",1859
"856","e00340-B","e00340","Cottidae","family","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",404
"857","e00340-B","e00340","Syngnathus_leptorhynchus","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",667
"858","e00340-B","e00340","Artedius_fenestralis","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",1223
"859","e00340-B","e00340","Stichaeidae","family","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",342
"860","e00340-B","e00340","Hexagrammos","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",536
"861","e00340-B","e00340","Oligocottus","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",78
"862","e00340-B","e00340","Gasterosteus_aculeatus","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",601
"863","e00340-B","e00340","Synchirus_gilli","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",229
"864","e00340-B","e00340","Ophiodon_elongatus","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",118
"865","e00340-C","e00340","Clupeidae","family","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",11100
"866","e00340-C","e00340","Salmonidae","family","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",0
"867","e00340-C","e00340","Pholis","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",1196
"868","e00340-C","e00340","Gasterosteus","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",4647
"869","e00340-C","e00340","Anoplarchus","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",4074
"870","e00340-C","e00340","Syngnathus_leptorhynchus","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",1360
"871","e00340-C","e00340","Artedius_fenestralis","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",1068
"872","e00340-C","e00340","Enophrys_bison","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",997
"873","e00340-C","e00340","Pleuronectidae","family","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",513
"874","e00340-C","e00340","Oligocottus","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",23
"875","e00340-C","e00340","Stichaeidae","family","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",457
"876","e00340-C","e00340","Homo_sapiens","species","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",0
"877","e00340-C","e00340","Pleuronichthys","genus","2021_TAHB_A_2","Tah bay eel","2","6/27/21","11/22/21",17
"878","e00341-A","e00341","Clupeidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",4295
"879","e00341-A","e00341","Cymatogaster_aggregata","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",112
"880","e00341-A","e00341","Pholis","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",789
"881","e00341-A","e00341","Gasterosteus","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",146
"882","e00341-A","e00341","Cottidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",639
"883","e00341-A","e00341","Anoplarchus","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",2197
"884","e00341-A","e00341","Artedius_fenestralis","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",567
"885","e00341-A","e00341","Clinocottus_acuticeps","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",7
"886","e00341-A","e00341","Stichaeidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",50
"887","e00341-A","e00341","Actinopteri","class","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",226
"888","e00341-A","e00341","Oligocottus","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",4
"889","e00341-A","e00341","Lepidogobius_lepidus","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",39
"890","e00341-A","e00341","Brachyistius_frenatus","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",73
"891","e00341-A","e00341","Gasterosteus_aculeatus","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",38
"892","e00341-A","e00341","Enhydra_lutris","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",6
"893","e00341-B","e00341","Clupeidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",10337
"894","e00341-B","e00341","Cymatogaster_aggregata","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",447
"895","e00341-B","e00341","Pholis","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",3798
"896","e00341-B","e00341","Gasterosteus","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",325
"897","e00341-B","e00341","Cottidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",588
"898","e00341-B","e00341","Anoplarchus","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",3975
"899","e00341-B","e00341","Syngnathus_leptorhynchus","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",260
"900","e00341-B","e00341","Artedius_fenestralis","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",1060
"901","e00341-B","e00341","Clinocottus_acuticeps","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",237
"902","e00341-B","e00341","Stichaeidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",22
"903","e00341-B","e00341","Enophrys_bison","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",142
"904","e00341-B","e00341","Pleuronectidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",888
"905","e00341-B","e00341","Citharichthys_stigmaeus","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",173
"906","e00341-B","e00341","Oligocottus","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",40
"907","e00341-C","e00341","Clupeidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",11745
"908","e00341-C","e00341","Salmonidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",0
"909","e00341-C","e00341","Cymatogaster_aggregata","species","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",684
"910","e00341-C","e00341","Pholis","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",3884
"911","e00341-C","e00341","Gasterosteus","genus","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",1141
"912","e00341-C","e00341","Cottidae","family","2021_TAHB_A_3","Tah bay eel","3","6/27/21","11/22/21",1110
